rowCode,label,amount,company_name,source_url,amount as of تاریخ نامشخص
,سود (زیان) پایه هر سهم ناشی از عملیات در حال تداوم- عملیاتی,,سبدگردان اعتبار,https://codal.ir/Reports/Decision.aspx?LetterSerial=dOOObOOOOOObOOOkOOObOOOlOOObOOOc0pWcYvnEdNvGKA%3d%3d&rt=2&let=6&ct=6&ft=-1&sheetId=1,0.0
,سود (زیان) پایه هر سهم ناشی از عملیات در حال تداوم- غیرعملیاتی,,سبدگردان اعتبار,https://codal.ir/Reports/Decision.aspx?LetterSerial=dOOObOOOOOObOOOkOOObOOOlOOObOOOc0pWcYvnEdNvGKA%3d%3d&rt=2&let=6&ct=6&ft=-1&sheetId=1,0.0
,سود (زیان) پایه هر سهم ناشی از عملیات متوقف ‌شده,,سبدگردان اعتبار,https://codal.ir/Reports/Decision.aspx?LetterSerial=dOOObOOOOOObOOOkOOObOOOlOOObOOOc0pWcYvnEdNvGKA%3d%3d&rt=2&let=6&ct=6&ft=-1&sheetId=1,0.0
,سود (زیان) پایه هر سهم,,سبدگردان اعتبار,https://codal.ir/Reports/Decision.aspx?LetterSerial=dOOObOOOOOObOOOkOOObOOOlOOObOOOc0pWcYvnEdNvGKA%3d%3d&rt=2&let=6&ct=6&ft=-1&sheetId=1,0.0
,سود (زیان) تقلیل یافته هر سهم,,سبدگردان اعتبار,https://codal.ir/Reports/Decision.aspx?LetterSerial=dOOObOOOOOObOOOkOOObOOOlOOObOOOc0pWcYvnEdNvGKA%3d%3d&rt=2&let=6&ct=6&ft=-1&sheetId=1,
,سود (زیان) تقلیل یافته هر سهم ناشی از عملیات در حال تداوم- عملیاتی,,سبدگردان اعتبار,https://codal.ir/Reports/Decision.aspx?LetterSerial=dOOObOOOOOObOOOkOOObOOOlOOObOOOc0pWcYvnEdNvGKA%3d%3d&rt=2&let=6&ct=6&ft=-1&sheetId=1,0.0
,سود (زیان) تقلیل یافته هر سهم ناشی از عملیات در حال تداوم- غیرعملیاتی,,سبدگردان اعتبار,https://codal.ir/Reports/Decision.aspx?LetterSerial=dOOObOOOOOObOOOkOOObOOOlOOObOOOc0pWcYvnEdNvGKA%3d%3d&rt=2&let=6&ct=6&ft=-1&sheetId=1,0.0
,سود (زیان) تقلیل یافته هر سهم ناشی از عملیات متوقف‌ شده,,سبدگردان اعتبار,https://codal.ir/Reports/Decision.aspx?LetterSerial=dOOObOOOOOObOOOkOOObOOOlOOObOOOc0pWcYvnEdNvGKA%3d%3d&rt=2&let=6&ct=6&ft=-1&sheetId=1,0.0
,سود (زیان) تقلیل یافته هر سهم,,سبدگردان اعتبار,https://codal.ir/Reports/Decision.aspx?LetterSerial=dOOObOOOOOObOOOkOOObOOOlOOObOOOc0pWcYvnEdNvGKA%3d%3d&rt=2&let=6&ct=6&ft=-1&sheetId=1,0.0
,گردش حساب سود (زیان) انباشته,,سبدگردان اعتبار,https://codal.ir/Reports/Decision.aspx?LetterSerial=dOOObOOOOOObOOOkOOObOOOlOOObOOOc0pWcYvnEdNvGKA%3d%3d&rt=2&let=6&ct=6&ft=-1&sheetId=1,
,سود (زیان) خالص,,سبدگردان اعتبار,https://codal.ir/Reports/Decision.aspx?LetterSerial=dOOObOOOOOObOOOkOOObOOOlOOObOOOc0pWcYvnEdNvGKA%3d%3d&rt=2&let=6&ct=6&ft=-1&sheetId=1,215937.0
,سود (زیان) انباشته ابتدای دوره,,سبدگردان اعتبار,https://codal.ir/Reports/Decision.aspx?LetterSerial=dOOObOOOOOObOOOkOOObOOOlOOObOOOc0pWcYvnEdNvGKA%3d%3d&rt=2&let=6&ct=6&ft=-1&sheetId=1,354335.0
,تعدیلات سنواتی,,سبدگردان اعتبار,https://codal.ir/Reports/Decision.aspx?LetterSerial=dOOObOOOOOObOOOkOOObOOOlOOObOOOc0pWcYvnEdNvGKA%3d%3d&rt=2&let=6&ct=6&ft=-1&sheetId=1,0.0
,سود (زیان) انباشته ابتدای دوره تعدیل‌شده,,سبدگردان اعتبار,https://codal.ir/Reports/Decision.aspx?LetterSerial=dOOObOOOOOObOOOkOOObOOOlOOObOOOc0pWcYvnEdNvGKA%3d%3d&rt=2&let=6&ct=6&ft=-1&sheetId=1,354335.0
,سود سهام‌ مصوب,,سبدگردان اعتبار,https://codal.ir/Reports/Decision.aspx?LetterSerial=dOOObOOOOOObOOOkOOObOOOlOOObOOOc0pWcYvnEdNvGKA%3d%3d&rt=2&let=6&ct=6&ft=-1&sheetId=1,-78000.0
,تغییرات سرمایه از محل سود (زیان) انباشته,,سبدگردان اعتبار,https://codal.ir/Reports/Decision.aspx?LetterSerial=dOOObOOOOOObOOOkOOObOOOlOOObOOOc0pWcYvnEdNvGKA%3d%3d&rt=2&let=6&ct=6&ft=-1&sheetId=1,-257040.0
,سود (زیان) انباشته ابتدای دوره تخصیص نیافته,,سبدگردان اعتبار,https://codal.ir/Reports/Decision.aspx?LetterSerial=dOOObOOOOOObOOOkOOObOOOlOOObOOOc0pWcYvnEdNvGKA%3d%3d&rt=2&let=6&ct=6&ft=-1&sheetId=1,19295.0
,انتقال از سایر اقلام حقوق صاحبان سهام,,سبدگردان اعتبار,https://codal.ir/Reports/Decision.aspx?LetterSerial=dOOObOOOOOObOOOkOOObOOOlOOObOOOc0pWcYvnEdNvGKA%3d%3d&rt=2&let=6&ct=6&ft=-1&sheetId=1,0.0
,سود قابل تخصیص,,سبدگردان اعتبار,https://codal.ir/Reports/Decision.aspx?LetterSerial=dOOObOOOOOObOOOkOOObOOOlOOObOOOc0pWcYvnEdNvGKA%3d%3d&rt=2&let=6&ct=6&ft=-1&sheetId=1,235232.0
,انتقال به اندوخته‌ قانوني‌,,سبدگردان اعتبار,https://codal.ir/Reports/Decision.aspx?LetterSerial=dOOObOOOOOObOOOkOOObOOOlOOObOOOc0pWcYvnEdNvGKA%3d%3d&rt=2&let=6&ct=6&ft=-1&sheetId=1,-10797.0
,انتقال به سایر اندوخته‌ها,,سبدگردان اعتبار,https://codal.ir/Reports/Decision.aspx?LetterSerial=dOOObOOOOOObOOOkOOObOOOlOOObOOOc0pWcYvnEdNvGKA%3d%3d&rt=2&let=6&ct=6&ft=-1&sheetId=1,0.0
,سود (زیان) انباشته‌ پايان‌ دوره,,سبدگردان اعتبار,https://codal.ir/Reports/Decision.aspx?LetterSerial=dOOObOOOOOObOOOkOOObOOOlOOObOOOc0pWcYvnEdNvGKA%3d%3d&rt=2&let=6&ct=6&ft=-1&sheetId=1,224435.0
,سود (زیان) خالص هر سهم- ریال,,سبدگردان اعتبار,https://codal.ir/Reports/Decision.aspx?LetterSerial=dOOObOOOOOObOOOkOOObOOOlOOObOOOc0pWcYvnEdNvGKA%3d%3d&rt=2&let=6&ct=6&ft=-1&sheetId=1,212.0
,سرمایه,,سبدگردان اعتبار,https://codal.ir/Reports/Decision.aspx?LetterSerial=dOOObOOOOOObOOOkOOObOOOlOOObOOOc0pWcYvnEdNvGKA%3d%3d&rt=2&let=6&ct=6&ft=-1&sheetId=1,1020000.0
49.0,عمليات در حال تداوم:,,معدني دماوند,https://codal.ir/Reports/Decision.aspx?LetterSerial=WEjXkUQQQaQQQKM2rCtpj0NVZCfw%3d%3d&rt=0&let=6&ct=0&ft=-1&sheetId=1,
3.0,درآمدهاي عملياتي,717248.0,معدني دماوند,https://codal.ir/Reports/Decision.aspx?LetterSerial=WEjXkUQQQaQQQKM2rCtpj0NVZCfw%3d%3d&rt=0&let=6&ct=0&ft=-1&sheetId=1,
4.0,بهاى تمام شده درآمدهاي عملياتي,-263057.0,معدني دماوند,https://codal.ir/Reports/Decision.aspx?LetterSerial=WEjXkUQQQaQQQKM2rCtpj0NVZCfw%3d%3d&rt=0&let=6&ct=0&ft=-1&sheetId=1,
5.0,سود(زيان) ناخالص,454191.0,معدني دماوند,https://codal.ir/Reports/Decision.aspx?LetterSerial=WEjXkUQQQaQQQKM2rCtpj0NVZCfw%3d%3d&rt=0&let=6&ct=0&ft=-1&sheetId=1,
6.0,هزينه‏ هاى فروش، ادارى و عمومى,-44772.0,معدني دماوند,https://codal.ir/Reports/Decision.aspx?LetterSerial=WEjXkUQQQaQQQKM2rCtpj0NVZCfw%3d%3d&rt=0&let=6&ct=0&ft=-1&sheetId=1,
44.0,هزينه کاهش ارزش دريافتني‏ ها (هزينه استثنايي),0.0,معدني دماوند,https://codal.ir/Reports/Decision.aspx?LetterSerial=WEjXkUQQQaQQQKM2rCtpj0NVZCfw%3d%3d&rt=0&let=6&ct=0&ft=-1&sheetId=1,
7.0,ساير درآمدها,0.0,معدني دماوند,https://codal.ir/Reports/Decision.aspx?LetterSerial=WEjXkUQQQaQQQKM2rCtpj0NVZCfw%3d%3d&rt=0&let=6&ct=0&ft=-1&sheetId=1,
8.0,ساير هزينه‌ها,-70675.0,معدني دماوند,https://codal.ir/Reports/Decision.aspx?LetterSerial=WEjXkUQQQaQQQKM2rCtpj0NVZCfw%3d%3d&rt=0&let=6&ct=0&ft=-1&sheetId=1,
9.0,سود(زيان) عملياتى,338744.0,معدني دماوند,https://codal.ir/Reports/Decision.aspx?LetterSerial=WEjXkUQQQaQQQKM2rCtpj0NVZCfw%3d%3d&rt=0&let=6&ct=0&ft=-1&sheetId=1,
10.0,هزينه‏ هاى مالى,-26235.0,معدني دماوند,https://codal.ir/Reports/Decision.aspx?LetterSerial=WEjXkUQQQaQQQKM2rCtpj0NVZCfw%3d%3d&rt=0&let=6&ct=0&ft=-1&sheetId=1,
52.0,ساير درآمدها و هزينه ‏هاى غيرعملياتى,468661.0,معدني دماوند,https://codal.ir/Reports/Decision.aspx?LetterSerial=WEjXkUQQQaQQQKM2rCtpj0NVZCfw%3d%3d&rt=0&let=6&ct=0&ft=-1&sheetId=1,
13.0,سود(زيان) عمليات در حال تداوم قبل از ماليات,781170.0,معدني دماوند,https://codal.ir/Reports/Decision.aspx?LetterSerial=WEjXkUQQQaQQQKM2rCtpj0NVZCfw%3d%3d&rt=0&let=6&ct=0&ft=-1&sheetId=1,
50.0,هزينه ماليات بر درآمد:,,معدني دماوند,https://codal.ir/Reports/Decision.aspx?LetterSerial=WEjXkUQQQaQQQKM2rCtpj0NVZCfw%3d%3d&rt=0&let=6&ct=0&ft=-1&sheetId=1,
45.0,سال جاري,-45983.0,معدني دماوند,https://codal.ir/Reports/Decision.aspx?LetterSerial=WEjXkUQQQaQQQKM2rCtpj0NVZCfw%3d%3d&rt=0&let=6&ct=0&ft=-1&sheetId=1,
46.0,سال‌هاي قبل,0.0,معدني دماوند,https://codal.ir/Reports/Decision.aspx?LetterSerial=WEjXkUQQQaQQQKM2rCtpj0NVZCfw%3d%3d&rt=0&let=6&ct=0&ft=-1&sheetId=1,
15.0,سود(زيان) خالص عمليات در حال تداوم,735187.0,معدني دماوند,https://codal.ir/Reports/Decision.aspx?LetterSerial=WEjXkUQQQaQQQKM2rCtpj0NVZCfw%3d%3d&rt=0&let=6&ct=0&ft=-1&sheetId=1,
51.0,عمليات متوقف شده:,,معدني دماوند,https://codal.ir/Reports/Decision.aspx?LetterSerial=WEjXkUQQQaQQQKM2rCtpj0NVZCfw%3d%3d&rt=0&let=6&ct=0&ft=-1&sheetId=1,
21.0,سود (زيان) خالص عمليات متوقف شده,0.0,معدني دماوند,https://codal.ir/Reports/Decision.aspx?LetterSerial=WEjXkUQQQaQQQKM2rCtpj0NVZCfw%3d%3d&rt=0&let=6&ct=0&ft=-1&sheetId=1,
21.0,سود (زيان) خالص عمليات متوقف شده,2952.0,معدني دماوند,https://codal.ir/Reports/Decision.aspx?LetterSerial=WEjXkUQQQaQQQKM2rCtpj0NVZCfw%3d%3d&rt=0&let=6&ct=0&ft=-1&sheetId=1,
17.0,سود(زيان) خالص,735187.0,معدني دماوند,https://codal.ir/Reports/Decision.aspx?LetterSerial=WEjXkUQQQaQQQKM2rCtpj0NVZCfw%3d%3d&rt=0&let=6&ct=0&ft=-1&sheetId=1,
18.0,سود(زيان) پايه هر سهم:,,معدني دماوند,https://codal.ir/Reports/Decision.aspx?LetterSerial=WEjXkUQQQaQQQKM2rCtpj0NVZCfw%3d%3d&rt=0&let=6&ct=0&ft=-1&sheetId=1,
19.0,عملياتي (ريال),1197.0,معدني دماوند,https://codal.ir/Reports/Decision.aspx?LetterSerial=WEjXkUQQQaQQQKM2rCtpj0NVZCfw%3d%3d&rt=0&let=6&ct=0&ft=-1&sheetId=1,
20.0,غيرعملياتي (ريال),1755.0,معدني دماوند,https://codal.ir/Reports/Decision.aspx?LetterSerial=WEjXkUQQQaQQQKM2rCtpj0NVZCfw%3d%3d&rt=0&let=6&ct=0&ft=-1&sheetId=1,
47.0,ناشي از عمليات در حال تداوم,2952.0,معدني دماوند,https://codal.ir/Reports/Decision.aspx?LetterSerial=WEjXkUQQQaQQQKM2rCtpj0NVZCfw%3d%3d&rt=0&let=6&ct=0&ft=-1&sheetId=1,
48.0,ناشي از عمليات متوقف شده,0.0,معدني دماوند,https://codal.ir/Reports/Decision.aspx?LetterSerial=WEjXkUQQQaQQQKM2rCtpj0NVZCfw%3d%3d&rt=0&let=6&ct=0&ft=-1&sheetId=1,
21.0,سود(زيان) پايه هر سهم,0.0,معدني دماوند,https://codal.ir/Reports/Decision.aspx?LetterSerial=WEjXkUQQQaQQQKM2rCtpj0NVZCfw%3d%3d&rt=0&let=6&ct=0&ft=-1&sheetId=1,
21.0,سود(زيان) پايه هر سهم,2952.0,معدني دماوند,https://codal.ir/Reports/Decision.aspx?LetterSerial=WEjXkUQQQaQQQKM2rCtpj0NVZCfw%3d%3d&rt=0&let=6&ct=0&ft=-1&sheetId=1,
41.0,سود (زيان) خالص هر سهم – ريال,2941.0,معدني دماوند,https://codal.ir/Reports/Decision.aspx?LetterSerial=WEjXkUQQQaQQQKM2rCtpj0NVZCfw%3d%3d&rt=0&let=6&ct=0&ft=-1&sheetId=1,
42.0,سرمايه,250000.0,معدني دماوند,https://codal.ir/Reports/Decision.aspx?LetterSerial=WEjXkUQQQaQQQKM2rCtpj0NVZCfw%3d%3d&rt=0&let=6&ct=0&ft=-1&sheetId=1,
3.0,دوره منتهي به,1404-05-31 00:00:00,طلاي زمرد بيدار,https://codal.ir/Reports/Decision.aspx?LetterSerial=k9HtEHSdfSE15LVUCO3bIA%3d%3d&rt=2&let=6&ct=5&ft=8&sheetId=1,
4.0,درآمدها,,طلاي زمرد بيدار,https://codal.ir/Reports/Decision.aspx?LetterSerial=k9HtEHSdfSE15LVUCO3bIA%3d%3d&rt=2&let=6&ct=5&ft=8&sheetId=1,
5.0,سود (زيان) فروش اوراق بهادار,61308.0,طلاي زمرد بيدار,https://codal.ir/Reports/Decision.aspx?LetterSerial=k9HtEHSdfSE15LVUCO3bIA%3d%3d&rt=2&let=6&ct=5&ft=8&sheetId=1,
6.0,سود (زيان) تحقق نيافته نگهداري اوراق بهادار,908697.0,طلاي زمرد بيدار,https://codal.ir/Reports/Decision.aspx?LetterSerial=k9HtEHSdfSE15LVUCO3bIA%3d%3d&rt=2&let=6&ct=5&ft=8&sheetId=1,
7.0,سود سهام,0.0,طلاي زمرد بيدار,https://codal.ir/Reports/Decision.aspx?LetterSerial=k9HtEHSdfSE15LVUCO3bIA%3d%3d&rt=2&let=6&ct=5&ft=8&sheetId=1,
8.0,سود اوراق بهادار با درآمد ثابت يا علي‌الحساب,6631.0,طلاي زمرد بيدار,https://codal.ir/Reports/Decision.aspx?LetterSerial=k9HtEHSdfSE15LVUCO3bIA%3d%3d&rt=2&let=6&ct=5&ft=8&sheetId=1,
9.0,ساير درآمدها,7274.0,طلاي زمرد بيدار,https://codal.ir/Reports/Decision.aspx?LetterSerial=k9HtEHSdfSE15LVUCO3bIA%3d%3d&rt=2&let=6&ct=5&ft=8&sheetId=1,
10.0,جمع درآمدها,983910.0,طلاي زمرد بيدار,https://codal.ir/Reports/Decision.aspx?LetterSerial=k9HtEHSdfSE15LVUCO3bIA%3d%3d&rt=2&let=6&ct=5&ft=8&sheetId=1,
11.0,هزينه‌ها,,طلاي زمرد بيدار,https://codal.ir/Reports/Decision.aspx?LetterSerial=k9HtEHSdfSE15LVUCO3bIA%3d%3d&rt=2&let=6&ct=5&ft=8&sheetId=1,
12.0,هزينه کارمزد ارکان,-37901.0,طلاي زمرد بيدار,https://codal.ir/Reports/Decision.aspx?LetterSerial=k9HtEHSdfSE15LVUCO3bIA%3d%3d&rt=2&let=6&ct=5&ft=8&sheetId=1,
13.0,ساير هزينه‌ها,-16085.0,طلاي زمرد بيدار,https://codal.ir/Reports/Decision.aspx?LetterSerial=k9HtEHSdfSE15LVUCO3bIA%3d%3d&rt=2&let=6&ct=5&ft=8&sheetId=1,
14.0,جمع هزينه ها,-53986.0,طلاي زمرد بيدار,https://codal.ir/Reports/Decision.aspx?LetterSerial=k9HtEHSdfSE15LVUCO3bIA%3d%3d&rt=2&let=6&ct=5&ft=8&sheetId=1,
15.0,سود (زيان) قبل از هزينه‌هاي مالي,929924.0,طلاي زمرد بيدار,https://codal.ir/Reports/Decision.aspx?LetterSerial=k9HtEHSdfSE15LVUCO3bIA%3d%3d&rt=2&let=6&ct=5&ft=8&sheetId=1,
16.0,هزينه‌هاي مالي,0.0,طلاي زمرد بيدار,https://codal.ir/Reports/Decision.aspx?LetterSerial=k9HtEHSdfSE15LVUCO3bIA%3d%3d&rt=2&let=6&ct=5&ft=8&sheetId=1,
17.0,سود (زيان) خالص,929924.0,طلاي زمرد بيدار,https://codal.ir/Reports/Decision.aspx?LetterSerial=k9HtEHSdfSE15LVUCO3bIA%3d%3d&rt=2&let=6&ct=5&ft=8&sheetId=1,
3.0,دوره منتهي به,1404-05-31 00:00:00,نيلي دماوند,https://codal.ir/Reports/Decision.aspx?LetterSerial=9CFkOf1IINJaUQc6DOOObOOOVs8A%3d%3d&rt=2&let=6&ct=5&ft=2&sheetId=1,
4.0,درآمدها,,نيلي دماوند,https://codal.ir/Reports/Decision.aspx?LetterSerial=9CFkOf1IINJaUQc6DOOObOOOVs8A%3d%3d&rt=2&let=6&ct=5&ft=2&sheetId=1,
5.0,سود (زيان) فروش اوراق بهادار,932251.0,نيلي دماوند,https://codal.ir/Reports/Decision.aspx?LetterSerial=9CFkOf1IINJaUQc6DOOObOOOVs8A%3d%3d&rt=2&let=6&ct=5&ft=2&sheetId=1,
6.0,سود (زيان) تحقق نيافته نگهداري اوراق بهادار,523551.0,نيلي دماوند,https://codal.ir/Reports/Decision.aspx?LetterSerial=9CFkOf1IINJaUQc6DOOObOOOVs8A%3d%3d&rt=2&let=6&ct=5&ft=2&sheetId=1,
7.0,سود سهام,21875.0,نيلي دماوند,https://codal.ir/Reports/Decision.aspx?LetterSerial=9CFkOf1IINJaUQc6DOOObOOOVs8A%3d%3d&rt=2&let=6&ct=5&ft=2&sheetId=1,
8.0,سود اوراق بهادار با درآمد ثابت يا علي‌الحساب,16360570.0,نيلي دماوند,https://codal.ir/Reports/Decision.aspx?LetterSerial=9CFkOf1IINJaUQc6DOOObOOOVs8A%3d%3d&rt=2&let=6&ct=5&ft=2&sheetId=1,
9.0,ساير درآمدها,5804.0,نيلي دماوند,https://codal.ir/Reports/Decision.aspx?LetterSerial=9CFkOf1IINJaUQc6DOOObOOOVs8A%3d%3d&rt=2&let=6&ct=5&ft=2&sheetId=1,
10.0,جمع درآمدها,17844051.0,نيلي دماوند,https://codal.ir/Reports/Decision.aspx?LetterSerial=9CFkOf1IINJaUQc6DOOObOOOVs8A%3d%3d&rt=2&let=6&ct=5&ft=2&sheetId=1,
11.0,هزينه‌ها,,نيلي دماوند,https://codal.ir/Reports/Decision.aspx?LetterSerial=9CFkOf1IINJaUQc6DOOObOOOVs8A%3d%3d&rt=2&let=6&ct=5&ft=2&sheetId=1,
12.0,هزينه کارمزد ارکان,-410557.0,نيلي دماوند,https://codal.ir/Reports/Decision.aspx?LetterSerial=9CFkOf1IINJaUQc6DOOObOOOVs8A%3d%3d&rt=2&let=6&ct=5&ft=2&sheetId=1,
13.0,ساير هزينه‌ها,-23621.0,نيلي دماوند,https://codal.ir/Reports/Decision.aspx?LetterSerial=9CFkOf1IINJaUQc6DOOObOOOVs8A%3d%3d&rt=2&let=6&ct=5&ft=2&sheetId=1,
14.0,جمع هزينه ها,-434178.0,نيلي دماوند,https://codal.ir/Reports/Decision.aspx?LetterSerial=9CFkOf1IINJaUQc6DOOObOOOVs8A%3d%3d&rt=2&let=6&ct=5&ft=2&sheetId=1,
15.0,سود (زيان) قبل از هزينه‌هاي مالي,17409873.0,نيلي دماوند,https://codal.ir/Reports/Decision.aspx?LetterSerial=9CFkOf1IINJaUQc6DOOObOOOVs8A%3d%3d&rt=2&let=6&ct=5&ft=2&sheetId=1,
16.0,هزينه‌هاي مالي,-3117.0,نيلي دماوند,https://codal.ir/Reports/Decision.aspx?LetterSerial=9CFkOf1IINJaUQc6DOOObOOOVs8A%3d%3d&rt=2&let=6&ct=5&ft=2&sheetId=1,
17.0,سود (زيان) خالص,17406756.0,نيلي دماوند,https://codal.ir/Reports/Decision.aspx?LetterSerial=9CFkOf1IINJaUQc6DOOObOOOVs8A%3d%3d&rt=2&let=6&ct=5&ft=2&sheetId=1,
3.0,سود (زیان) خالص,,کارگزاري فارابي,https://codal.ir/Reports/Decision.aspx?LetterSerial=NwrrB5A4exC3eE6nvdz6vg%3d%3d&rt=2&let=6&ct=14&ft=-1&sheetId=1,
4.0,درآمدهای عملیاتی,,کارگزاري فارابي,https://codal.ir/Reports/Decision.aspx?LetterSerial=NwrrB5A4exC3eE6nvdz6vg%3d%3d&rt=2&let=6&ct=14&ft=-1&sheetId=1,
24.0,درآمد کارمزد و حق‌الزحمه,4134829.0,کارگزاري فارابي,https://codal.ir/Reports/Decision.aspx?LetterSerial=NwrrB5A4exC3eE6nvdz6vg%3d%3d&rt=2&let=6&ct=14&ft=-1&sheetId=1,
25.0,سود (زیان) سرمایه‌گذاری‌ها,0.0,کارگزاري فارابي,https://codal.ir/Reports/Decision.aspx?LetterSerial=NwrrB5A4exC3eE6nvdz6vg%3d%3d&rt=2&let=6&ct=14&ft=-1&sheetId=1,
26.0,جمع درآمدهای عملیاتی,4134829.0,کارگزاري فارابي,https://codal.ir/Reports/Decision.aspx?LetterSerial=NwrrB5A4exC3eE6nvdz6vg%3d%3d&rt=2&let=6&ct=14&ft=-1&sheetId=1,
27.0,هزینه‌های عملیاتی,,کارگزاري فارابي,https://codal.ir/Reports/Decision.aspx?LetterSerial=NwrrB5A4exC3eE6nvdz6vg%3d%3d&rt=2&let=6&ct=14&ft=-1&sheetId=1,
28.0,هزینه‌های حقوق و دستمزد و مزایا,0.0,کارگزاري فارابي,https://codal.ir/Reports/Decision.aspx?LetterSerial=NwrrB5A4exC3eE6nvdz6vg%3d%3d&rt=2&let=6&ct=14&ft=-1&sheetId=1,
29.0,هزینه استهلاک,0.0,کارگزاري فارابي,https://codal.ir/Reports/Decision.aspx?LetterSerial=NwrrB5A4exC3eE6nvdz6vg%3d%3d&rt=2&let=6&ct=14&ft=-1&sheetId=1,
30.0,هزینه اجاره,0.0,کارگزاري فارابي,https://codal.ir/Reports/Decision.aspx?LetterSerial=NwrrB5A4exC3eE6nvdz6vg%3d%3d&rt=2&let=6&ct=14&ft=-1&sheetId=1,
31.0,سایر هزینه‌ها,-3772083.0,کارگزاري فارابي,https://codal.ir/Reports/Decision.aspx?LetterSerial=NwrrB5A4exC3eE6nvdz6vg%3d%3d&rt=2&let=6&ct=14&ft=-1&sheetId=1,
32.0,جمع هزینه‌های عملیاتی,-3772083.0,کارگزاري فارابي,https://codal.ir/Reports/Decision.aspx?LetterSerial=NwrrB5A4exC3eE6nvdz6vg%3d%3d&rt=2&let=6&ct=14&ft=-1&sheetId=1,
33.0,سود (زیان) عملیاتی,362746.0,کارگزاري فارابي,https://codal.ir/Reports/Decision.aspx?LetterSerial=NwrrB5A4exC3eE6nvdz6vg%3d%3d&rt=2&let=6&ct=14&ft=-1&sheetId=1,
7.0,هزینه‌های مالی,-4473490.0,کارگزاري فارابي,https://codal.ir/Reports/Decision.aspx?LetterSerial=NwrrB5A4exC3eE6nvdz6vg%3d%3d&rt=2&let=6&ct=14&ft=-1&sheetId=1,
34.0,درآمد مالی,4376541.0,کارگزاري فارابي,https://codal.ir/Reports/Decision.aspx?LetterSerial=NwrrB5A4exC3eE6nvdz6vg%3d%3d&rt=2&let=6&ct=14&ft=-1&sheetId=1,
8.0,سایر درآمدها و هزینه‏‌هاى غیرعملیاتى,453811.0,کارگزاري فارابي,https://codal.ir/Reports/Decision.aspx?LetterSerial=NwrrB5A4exC3eE6nvdz6vg%3d%3d&rt=2&let=6&ct=14&ft=-1&sheetId=1,
9.0,سود (زیان) قبل از مالیات,719608.0,کارگزاري فارابي,https://codal.ir/Reports/Decision.aspx?LetterSerial=NwrrB5A4exC3eE6nvdz6vg%3d%3d&rt=2&let=6&ct=14&ft=-1&sheetId=1,
35.0,هزینه مالیات بر درآمد,,کارگزاري فارابي,https://codal.ir/Reports/Decision.aspx?LetterSerial=NwrrB5A4exC3eE6nvdz6vg%3d%3d&rt=2&let=6&ct=14&ft=-1&sheetId=1,
10.0,سال جاری,0.0,کارگزاري فارابي,https://codal.ir/Reports/Decision.aspx?LetterSerial=NwrrB5A4exC3eE6nvdz6vg%3d%3d&rt=2&let=6&ct=14&ft=-1&sheetId=1,
36.0,سال‌های قبل,-189825.0,کارگزاري فارابي,https://codal.ir/Reports/Decision.aspx?LetterSerial=NwrrB5A4exC3eE6nvdz6vg%3d%3d&rt=2&let=6&ct=14&ft=-1&sheetId=1,
11.0,سود (زیان) خالص,529783.0,کارگزاري فارابي,https://codal.ir/Reports/Decision.aspx?LetterSerial=NwrrB5A4exC3eE6nvdz6vg%3d%3d&rt=2&let=6&ct=14&ft=-1&sheetId=1,
3.0,عملیات در حال تداوم:,,کشت و صنعت و دامپروري پگاه فارس,https://codal.ir/Reports/Decision.aspx?LetterSerial=OOObOOO0gvwLhzQQQaQQQ40i5AeKGGaFmg%3d%3d&rt=8&let=6&ct=0&ft=-1&sheetId=1,
4.0,ارزش منصفانه تولیدات کشاورزی,5275203.0,کشت و صنعت و دامپروري پگاه فارس,https://codal.ir/Reports/Decision.aspx?LetterSerial=OOObOOO0gvwLhzQQQaQQQ40i5AeKGGaFmg%3d%3d&rt=8&let=6&ct=0&ft=-1&sheetId=1,
5.0,خالص افزایش (کاهش) ارزش منصفانه دارایی های زیستی غیر مولد,179134.0,کشت و صنعت و دامپروري پگاه فارس,https://codal.ir/Reports/Decision.aspx?LetterSerial=OOObOOO0gvwLhzQQQaQQQ40i5AeKGGaFmg%3d%3d&rt=8&let=6&ct=0&ft=-1&sheetId=1,
6.0,مجموع,5454337.0,کشت و صنعت و دامپروري پگاه فارس,https://codal.ir/Reports/Decision.aspx?LetterSerial=OOObOOO0gvwLhzQQQaQQQ40i5AeKGGaFmg%3d%3d&rt=8&let=6&ct=0&ft=-1&sheetId=1,
7.0,خالص فروش تولیدات کشاورزی و دارایی های زیستی غیر مولد,5699345.0,کشت و صنعت و دامپروري پگاه فارس,https://codal.ir/Reports/Decision.aspx?LetterSerial=OOObOOO0gvwLhzQQQaQQQ40i5AeKGGaFmg%3d%3d&rt=8&let=6&ct=0&ft=-1&sheetId=1,
8.0,بهای تمام شده انتسابی,-5388640.0,کشت و صنعت و دامپروري پگاه فارس,https://codal.ir/Reports/Decision.aspx?LetterSerial=OOObOOO0gvwLhzQQQaQQQ40i5AeKGGaFmg%3d%3d&rt=8&let=6&ct=0&ft=-1&sheetId=1,
